
ImageName, app1, app2, Advantra, MOST, EnsembleNeuronTracerBasic, meanshift, TreMap, MST_Tracing, EnsembleNeuronTracerV2n, spanningtree, axis_analyzer, Rayshooting, smartTracing, simple, EnsembleNeuronTracerV2s, 
E:\result\091204c2.tif.v3dpbd\gold\967_800_53_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\967_844_60_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\971_1357_52_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\976_1046_53_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\976_1058_71_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\976_1210_54_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\978_1082_54_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\981_1456_49_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\984_972_53_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\990_1229_56_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091204c2.tif.v3dpbd\gold\999_755_61_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1001_661_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1001_663_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1002_1620_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1004_535_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1031_51_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1031_57_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1042_791_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1056_166_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1058_916_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1068_763_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1078_324_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1079_166_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1090_456_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1094_196_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1094_324_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1100_1361_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1108_1322_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1108_1372_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1108_1962_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1108_1988_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\110_543_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1110_1194_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1113_1066_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1114_1066_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1114_1075_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1114_1108_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1114_1194_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1120_1066_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1120_1834_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1124_842_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1124_917_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1124_938_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1129_1450_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1129_1910_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1133_1706_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1133_1748_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1135_2037_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1146_1578_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1159_68_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1167_1779_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1196_749_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1196_777_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1196_877_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\119_1773_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1207_616_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1207_621_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1213_749_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1218_451_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1218_493_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1218_621_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1222_321_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1222_365_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1224_493_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1236_1366_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1236_1489_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1236_1942_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1236_1995_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1237_1878_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\123_1359_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1242_1070_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1250_1238_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1252_867_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1252_877_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1255_1750_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1257_1878_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1257_1917_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1258_1366_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1261_1747_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1263_1494_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1263_1543_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1267_1070_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1282_1622_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1282_1690_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1284_1494_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1286_1185_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1286_1198_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1294_1622_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1295_1750_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\12_378_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1320_1072_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1329_508_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1335_636_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1364_1427_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1368_816_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1370_1072_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1371_380_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1372_944_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1372_996_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1373_944_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1375_508_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1378_1811_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1378_1856_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1383_1683_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1391_1544_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1410_1683_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1414_1179_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1419_252_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1419_380_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\141_1103_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\143_1202_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\143_1231_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1460_1965_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1463_643_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1466_124_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1468_252_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\146_202_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1475_1987_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1476_1576_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1479_1772_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1482_1448_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1482_875_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1491_747_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1492_1448_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1492_1502_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1496_838_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1499_30_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1500_1003_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1500_124_35_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1506_1704_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1506_1837_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1507_1576_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1519_1577_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1520_664_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1520_710_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1542_1223_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1542_1249_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1548_1832_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1552_1449_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\155_776_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1562_1705_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1586_2036_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1588_1977_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1591_474_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1591_602_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1593_1833_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1597_1876_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\159_1103_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1603_1960_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1603_1985_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1604_1561_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1606_622_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1607_1748_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1610_883_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1616_1994_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1619_750_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1620_1492_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1620_1538_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1624_877_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1633_374_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1633_438_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\1634_1645_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\163_648_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\091226c2.tif.v3dpbd\gold\163_680_35_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
